No,URL,Title,Topic,Tags,"
NSMI-TLT",Body
150,http://www.idaholegalaid.org/node/1252,Domestic Violence Safety Information,Domestic Violence,,Family Law,"Whether or not you feel able to leave an abuser, there are things you can do to make yourself and your family safer."
151,http://www.idaholegalaid.org/node/1253,Family Violence Court,Domestic Violence,,Family Law,"ADA County now has Family Violence Court, “a collaborative effort between prosecutors, public defenders, local bar, criminal and family law magistrate judges, probation, Department of Health and Welfare, community agencies and service providers, victim-witness coordinators, advocates and family court services staff, to create a safer environment for children and families” (FVC brochure)."
152,http://www.idaholegalaid.org/node/1254,Legal Definition of Domestic Violence,Domestic Violence,,Family Law,"Domestic Violence is defined (in Idaho Code § 39-6303) as “the physical injury, sexual abuse or forced imprisonment or threat thereof of a family or household member, or of a minor child by a person with whom the minor child has had or is having a dating relationship, or of an adult by a person with whom the adult has had or is having a dating relationship” (2002)."
153,http://www.idaholegalaid.org/node/1255,Safety Measures to Take While in an Abusive Relationship,Domestic Violence,,Family Law,"1. Have important phone numbers memorized.2. Keep change for pay phones with you at all times.3. If you can, open your own bank account.4. Stay in touch with your friends.5. Practice how to leave your home safely. Teach your children about exit options such as back doors, windows, elevators and stairwells. Rehearse your escape plan until you know it by heart.6. Leave a set of car keys, extra money, a change of clothes and copies of the following documents with trusted relatives or friends: birth certificates, school and medical records, bank books, welfare identification, passports or green cards, lease agreements or mortgage payment books, insurance papers, important addresses and telephone numbers, and any other important documents."
154,http://www.idaholegalaid.org/node/1256,Safety after Leaving an Abusive Relationship,Domestic Violence,,Family Law,"1. Change the locks.2. Install as many security features as possible in your home.3. Inform neighbors that your former partner is not welcome on the premises.4. Make sure the people who care for your children are very clear about who does and does not have permission to pick up your children.5. Obtain a civil protection order.6. Let your co-workers know about the situation.7. Avoid the stores, banks, and businesses you used when you were living with your batterer. Change your routine and make it unpredictable to your partner. For example, shop in a different grocery store at a different time each week, drive on different roads to and from work and use the buddy system when going to places that your partner knows you frequent.8. Get counseling."
157,http://www.idaholegalaid.org/node/1260,Seguridad Doméstica De la Violencia,Domestic Violence,,Family Law,Violencia Doméstica información de seguridad
279,http://www.idaholegalaid.org/node/1621,Plan de Seguridad Personalizado,Domestic Violence,,Family Law,"Los pasos siguientes representan mi plan para incrementar mi seguridad y prepararme con anticipación para la posibilidad de más violencia. Aunque no tengo control sobre la violencia de mi pareja, tengo la opción de cómo responderle y cómo obtener de la mejor manera seguridad para mí y para mis niños..."
280,http://www.idaholegalaid.org/node/1622,Spanish Domestic Violence Saftey Plan,Domestic Violence,,Family Law,Spanish language saftey planing document.
282,http://www.idaholegalaid.org/node/1624,Violencia Domestica Sugrencias De Seguridad,Domestic Violence,,Family Law,"Aun cuando no se sienta preparada para dejar a un abusador, hay cosas que puede hacer para poner asu familia y usted a salvo..."
310,http://www.idaholegalaid.org/node/1697,Violencia Doméstica - Petición de una Orden de Protección para Adultos,Domestic Violence,,Family Law,"Revise la lista más abajo para asegurarse de que la petición interactiva de una orden de protección puede usarse en su situación. Usted puede utilizar este paquete de formularios interactivos en caso de que...Usted esté intentando obtener una orden de protección para usted O tanto para usted como para sus hijos menores de edad.  Nota: Usted no puede utilizar esta entrevista para solicitar una orden de protección en nombre de un miembro familiar o de alguien que viva en su hogar, o para un menor solo.Su relación con el demandado (la persona contra la cual usted está intentado obtener una orden de protección) debe ser una de las siguientes: cónyuge actual o previo, viven juntos actualmente o han vivido juntos anteriormente, tienen un hijo en común, están manteniendo una relación o mantuvieron una relación anteriormente.El demandado ha actuado con violencia o ha amenazado con ejercer la violencia en contra de usted.Si usted también está haciendo una solicitud para su/s hijo/s menor/es de edad, ellos TIENEN que haber vivido en Idaho durante los últimos (6) meses.&nbsp; Haga clic AQUÍ para descargar una lista de verificación de la información que necesitará para completar la entrevista del paquete de la petición de una orden de protección. (en Inglés)Nota: Asegúrese de contar con tiempo suficiente, probablemente le lleve por lo menos 30 minutos completar esta entrevista.Para comenzar,  ¡haga clic AQUÍ! Nota: Ingresará a nuestro sitio asociado, ""Ley de Ayuda Interactiva"" (""LawHelp Interactive"").Si no tiene toda la informacián necesaria, aún así puede utilizar los formularios interactivos y completarlos con la información que tenga. Al elegir, de modo gratuito y confidencial, un nombre de usuario y una contraseña para los formularios interactivos, usted puede comenzar su formulario, guardar sus respuestas, y acabar de completar los formularios interactivos cuando tenga la información necesaria restante.No lo olvide, tiene que tener Adobe Flash Player para usar los formularios interactivos.Para saber más acerca del proyecto, acerca de la seguridad de los formularios interactivos, y para saber qué esperar, revise nuestra página de Preguntas frecuentes. (en Inglés)"
944,http://www.idaholegalaid.org/node/2534,Advocates Against Family Violence,Domestic Violence,"Domestic Violence
Shelter
Caldwell",Family Law,"Advocates Against Family Violence works to eliminate domestic violence in families and homes by empowering individuals to make positive life choices through advocacy, support, education, affordable housing, awareness and community involvement.
"
214,http://www.idaholegalaid.org/node/1320,American Civil Liberties Union - Violence Against Women: Housing,"Domestic Violence
Discrimination
Federal Fair Housing Act
Foreclosure",,Family Law,American Civil Libertues Union&nbsp; - Violence Against Women: Housing website.
155,http://www.idaholegalaid.org/node/1258,Housing Discrimination Against Victims of Domestic Violence,"Domestic Violence
Discrimination
VAWA Issues",,Family Law,By Wendy R. Weiser and Geoff Boehm
237,http://www.idaholegalaid.org/node/1346,VAWA Housing Toolkit for Advocates,"Domestic Violence
Federal Fair Housing Act",,Family Law,The Violence Against Women Act: A Housing Toolkit for Advocates
459,http://www.idaholegalaid.org/node/1923,Domestic Violence and Fair Housing Laws,"Domestic Violence
Federal Fair Housing Act",,Family Law,"National and local statistics show that 90-95% of victims of domestic  violence are women. When a housing provider has a policy of denying  tenancy to or evicting anyone who is involved in a domestic violence  incident, the housing provider's neutral policy could have a ""disparate  impact"" on women. Because women are far more likely to be the victims  of domestic violence and not the perpetrators, domestic violence  policies such as these negatively affect women far more than men, and  are likely to be a violation of fair housing laws."
632,http://www.idaholegalaid.org/node/2183,Family Law Self-Help Forms,Family Law,,Family Law,"Technology Safety Statement:

Use of your home computer to visit this site can be tracked by someone in your home. You may want to use a computer in a public library or internet café.

Interactive forms are available for free to low income individuals. We currently have interactive forms for custody, for couples seeking a divorce with or without minor children of the marriage, and for a family case response without the involvement of minor children. If you are looking for different forms you can visit the Court Assistance Office (CAO) website to print forms and complete them by hand.

Links to the interactive Self-Help Forms are available either by scrolling further down the page or by clicking on the Forms tab above.


You must have Adobe Flash Player to view the interactive interviews. Download it for free by clicking HERE! Then click “Install Now”.
Note: You do not need the free McAfee Security Scan Plus and should uncheck the box if you do not wish to install it.



Microsoft Word is used for developing these documents. If the computer you are using uses Notepad, WordPad or some other program for word processing, you mayhave difficulties with your documents. If you do not have Microsoft Word, you can download Microsoft Word Viewer for free from Microsoft.com.




Please check the list below to make sure you will qualify to use the interactive forms currently available:


	You are divorcing because of irreconcilable differences.
	You have lived in Idaho for the last 6 full weeks in a row.
	Your spouse is not protected by the Servicemembers Civil Relief Act of 2003.


Family Law Interactive Court Forms


	Click Here for the Custody Petition Packet - Use this interactive form packet if you are not married to the other parent, have minor children together, and you are ready to file for custody in Idaho.



	Click Here for the Divorce Petition Packet (With Minor Children) - Use this interactive form packet if the statements above are all true, you and your spouse have minor children together, and you are ready to file for divorce in Idaho.



	Click Here for the Separate and Community Personal Property Exhibits - (For the Divorce With Minor Children Packet) Use this interactive form as a supplement to the Divorce with Minor Children Petition Packet.



	Click Here for the Divorce Petition Packet (No Minor Children) - Use this interactive form packet if the statements above are all true and you are ready to file for divorce. You cannot use these forms if you and your spouse have minor children together.



	Click Here to Finalize Your Divorce by Stipulation (No Minor Children) - Use this interactive form packet if the statements above are all true, you and your spouse have agreed on the divorce terms, and you are ready to finalize the divorce. You cannot use these forms if you and your spouse have minor children together.



	Click Here to Finalize Your Divorce by Default (No Minor Children) - Use this interactive form packet if the statements above are all true, your spouse has NOT filed a response, it's been more than 20 days since your spouse was served, and you are ready to finalize the divorce. You cannot use these forms if you and your spouse have minor children together.



	Click Here to use the Family Case Response (No Minor Children) - Use this interactive form packet if the statements above are all true, and you wish to respond to a petition in a family case lawsuit that does not involve minor children.


FAQs

These forms are not for commercial use and charging for use in any way is prohibited.
"
651,http://www.idaholegalaid.org/node/2202,Family Case Response,Family Law,,Family Law,"Family Case Response without Minor Children

Use this interactive form packet if you wish to respond to a petition in a family case lawsuit that does not involve minor children.

Important information needed to complete the family case response(without minor children) interview includes:


	A copy of the Petition you are answering.
	Your mailing address and a contact phone number.
	The petitioner's name and address as they appear in the Petition.
	If applicable, the petitioner's attorney's name and address as they appear in the Petition.
	The case number and county where the case was filed.
	Your response to each paragraph in the Petition. You are only allowed to respond in the following ways:
	(1) Admit - this means you agree with everything in the paragraph.
	(2) Deny - this means you disagree with everything in the paragraph.
	(3) Deny, because of not enough information - this means you have read the paragraph, but have too little information or knowledge about what is in the paragraph to admit or deny it.
	(4) Admit a portion - this means you agree with part of the paragraph, but disagree with the remainder of it.
	You are allowed to give an “affirmative defense”, but it must be specifically stated in your answer. Rule 8(c) of the Idaho Rules of Civil Procedure lists several affirmative defenses. Properly raising and asserting affirmative defenses can be very difficult. You are strongly urged to consult with an attorney to determine if an affirmative defense applies or should be raised in your case.


&nbsp;

 To begin  click HERE! 

Note: You will be taken to our partnering site, “LawHelp Interactive”.

Don't forget, you must have the Adobe Flash Player to use the interactive forms.



If you don’t have all of the required information, you can still use the interactive forms to fill in the information you do have. If you set up a free and confidential user name and password for the interactive forms, you can start your form, save your answers, and finish completing the interactive forms when you have the remaining needed information. Or, you can complete as much of the information as possible, take your forms to your local CAO office, and ask for assistance with filling in the remaining needed information.

To learn more about the project and what to expect when you use the interactive court forms, check out our Frequently Asked Questions page.
"
144,http://www.idaholegalaid.org/node/1246,Victims Services After Court,"Family Law
Domestic Violence",,Family Law,"If your abuser is imprisoned, you have certain rights and responsibilities involved in his/her parole. The Commission of Pardons and Parole is Idaho’s parole and clemency board. The Commission meets every month at various Department of Correction institutions to conduct parole hearings and case reviews. Victim information and participation is an important and encouraged aspect of this process."
275,http://www.idaholegalaid.org/node/1617,La Metemfetamina es Mi Vecino,"Family Law
Domestic Violence",,Family Law,¿Hay un Laboratorio de Metamfetamina en su vecindad?¿Se daría cuenta si lo viera? ¿Cuales son los peligros que usted y su familia enfrentan si hay unlaboratorio en la vivienda en seguida?Que hace después . . .
665,http://www.idaholegalaid.org/node/2217,Adult Name Change,"Name Change
Name Change-Adults",,Family Law,"The information you will need to complete the adult name change packet interview includes:Your current full legal name.The name you would like to change to.Your mailing address or a mailing address where you can receive mail.The address of your father and/or mother, or if deceased, the address of up to two other nearest living relative(s).The county, city, and state where you were born (or country if not the US). *We've provided help in the interactive forms to help you find the county if you know the city and state.Note: A printed notice with your request for a name change must be published once a week for four (4) successive weeks in a newspaper in your county. To begin  click HERE!   Note: You will be taken to our partnering site, “LawHelp Interactive”.Don't forget, you must have the Adobe Flash Player to use the interactive forms.If you don’t have all of the required information, you can still use the interactive forms to fill in the information you do have. If you set up a free and confidential user name and password for the interactive forms, you can start your form, save your answers, and finish completing the interactive forms when you have the remaining needed information. Or, you can complete as much of the information as possible, take your forms to your local CAO office, and ask for assistance with filling in the remaining needed information.To learn more about the project and what to expect when you use the interactive court forms, check out our Frequently Asked Questions page."
663,http://www.idaholegalaid.org/node/2215,Name Change Self-Help Forms,"Name Change
Name Change-Adults
Name Change-Minors",,Family Law,"Interactive forms are available for free to low income individuals seeking a name change in Idaho. We currently have interactive forms for changing the name of both adults and minors. If you are looking for forms that you can print out and complete by hand, click here to visit the  Court Assistance Office (CAO) website.

Links to the interactive Self-Help Forms are available either by scrolling further down the page or by clicking on the Forms tab above.

You must have Adobe Flash Player to view the interactive interviews. Download it for free by clicking HERE! Then click “Install Now”.
Note: You do not need the free McAfee Security Scan Plus and should uncheck the box if you do not wish to install it.



Microsoft Word is used for developing these documents. If the computer you are using uses Notepad, WordPad or some other program for word processing, you mayhave difficulties with your documents. If you do not have Microsoft Word, you can download Microsoft Word Viewer for free from Microsoft.com.



Please check the list below to make sure you will qualify to use the interactive forms currently available:


	You are at least 18 years old.
	The name change is not to avoid creditors or outstanding debts.
	You are not, or if you are requesting a name change for a minor, he or she is not required to register as a convicted sexual offender under Chapter 83, title 18, Idaho Code, or under the conditions of similar laws in another state.


If any of the statements above are false, check with your local CAO Office for additional information about how to proceed.

Name Change - Interactive Forms


	Click Here for the Adult Name Change Packet - Use this interactive form packet if the statements above are all true.



	Click Here for the Minor Name Change Packet - Use this interactive form packet if the statements above are all true.


FAQS

These forms are not for commercial use and charging for use in any way is prohibited.
"
666,http://www.idaholegalaid.org/node/2218,Minor Name Change,"Name Change
Name Change-Minors",,Family Law,"The information you will need to complete the minor name change packet interview includes:


	Your current full legal name.
	The current full legal name of the minor/s whose name/s you wish to change.  Important Note: If you are going to request the name change of more than one minor child, the children's legal mother and father must be the same. If they are not, you need to complete a separate name change request for each minor.
	Your mailing address or a mailing address where you can receive mail.
	Your phone number or a phone number where a message can be left if necessary.
	If you are a legal guardian, the address of the minor's father and mother, or if either or both are deceased, the address of up to two other living relative(s) in thier father and mother's family. Note: if you have questions about this, please contact a  Court Assistance Officer for additional information.
	The county, city, and state where the minor child/ren was/were born (or country if not the US). Note: We have provided a resource in the interactive forms to help you find the county if you know the city and state.
	The single reason for the name change request.
	Note: A printed notice with your request for a name change must be published once a week for four (4) successive weeks in a newspaper in your county.


 To begin click HERE! 

Note: You will be taken to our partnering site, “LawHelp Interactive”.

Don't forget, you must have the Adobe Flash Player to use the interactive forms.



If you don’t have all of the required information, you can still use the interactive forms to fill in the information you do have. If you set up a free and confidential user name and password for the interactive forms, you can start your form, save your answers, and finish completing the interactive forms when you have the remaining needed information. Or, you can complete as much of the information as possible, take your forms to your local CAO office, and ask for assistance with filling in the remaining needed information.

To learn more about the project and what to expect when you use the interactive court forms, check out our Frequently Asked Questions page.
"
156,http://www.idaholegalaid.org/node/1259,What is a Civil Protection Order?,Orders of Protection,,Family Law,"A protection order is a civil provision with criminal penalties. It can be obtained to restrict or prohibit contact between a victim of abuse and the perpetrator (Idaho Code § 39-6301). A protection order is a document issued by a civil court that orders the person who is abusing or stalking you to stop doing so. If the person violates this order they will be criminally punished by the court.You can apply for a protection order even if criminal charges have not been filed against the person harassing you, or if you have already obtained a Temporary Protection Order as part of a criminal proceeding.A family or household member can file for a protection order.A parent not claiming to be in immediate danger of abuse can obtain a protection order in her own name as petitioner for her child.Protection orders can temporarily modify custody orders issued.It is important to realize that these orders are temporary under a divorce decree.When deciding whether to issue a protection order in this circumstance, courts will apply the “best interest of the child” test. The Court will also require a showing by a preponderance of the evidence of an immediate and present danger of violence.Protection orders can last for any period of time, from 14-days to five years.A protection order can be obtained in one day by applying at the local courthouse and giving a sworn statement detailing the abuse. There is no fee for filing a protection order.If the reviewing judge finds there is a likelihood of immediate violence to the petitioner, the judge will issue a 14-day protection order.At the 14-day protection order hearing, you will be asked to detail the most recent incident of abuse only. Any evidence you can bring of this is helpful.While threatening phone messages from the respondent can be used as evidence, they are not admissible unless the phone number from which they came and the date and time they were made are available. If your cell phone or caller ID records this information, save it and bring this and the message with you to court.If the judge grants a protection order, police officers serve the alleged abuser with the order and a Notice of Hearing.The order IS NOT in effect until served. The respondent will be served by law enforcement within 24 hours as long as he/she can be located (it is your responsibility to keep in touch with law enforcement as to the whereabouts of the respondent until he/she is served).Once the protection order has been served, the abuser cannot come up to 1500 feet of you or your house. This distance is five football fields so the abuser should not be able to come onto your block. Make copies of the protection order and keep one with you at all times. Leave a copy at each address on the order.If the abuser violates the order, call the police immediately. If you have any witnesses to the violation (for example, if your neighbor saw your abuser drive by your house) let the police know.Keep a written log of violations and abuse and report all incidences of physical abuse to the police.After the 14-day order expires, you can attend a second hearing to have the order extended for 90 days. If the judge finds at this hearing that good cause exists, the judge will extend the order for 90 days.If you fail to attend this hearing, the order will be dismissed. If you wish to extend the protection order you must appear and testify at the 90-day hearing.If the 90-day hearing needs to be rescheduled due to a conflict, the temporary 14-day order may be reissued for the time necessary before the new hearing.While each party has a right to counsel, attorney representation is not necessary and no court or service fees are charged for either party.In addition to limiting or restricting contact between the two parties, the court can provide for custody and visitation of any children involved, award one party possession of the family home, order either party to undergo drug or alcohol screening, or order respondent’s participation in counseling and treatment.The respondent may be required to pay attorneys fees, and to reimburse the petitioner for costs incurred in bringing the action, including reasonable attorney’s fees (Idaho Code § 39-6306).Under federal law, a judge can, where appropriate, order law enforcement officials to confiscate firearms from a party found to be a threat to petitioner.The respondent may be restrained from contacting, molesting, interfering with or menacing the minor children whose custody is awarded to the petitioner (§ 39-6306).Relief will not be denied because petitioner used reasonable force in self-defense against the respondent, or because the petitioner or respondent was a minor at the time of the incident of the domestic violence.The protection order can be extended for up to one year where appropriate.Any out-of-state protection order will be honored in Idaho, without the necessity of formally registering the foreign order in Idaho."
281,http://www.idaholegalaid.org/node/1623,El proceso de la Orden de Protección,Orders of Protection,,Family Law,"El proceso de la Orden de Protección

Los tribunales (las cortes) de Idaho pueden ayudarle a una victima de violencia domestica a
través de las ordenes de protección cuales restringen o prohíben el contacto entre la victima del abuso y el abusador. Código de Idaho Sección 39-6301 et. seq.

Usted puede obtener una orden de protección en contra de un miembro familiar o un miembro de
su hogar. Un niño menor de edad en una relación de noviazgo también puede solicitar una orden de
protección. No hay ningún costo para solicitar la orden de protección.

La orden puede ser obtenida en un día por medio de solicitarla con la oficina del actuario de la
corte local y por medio de dar/hacer una declaración juramentada indicando en detalle el abuso. El
actuario tiene todos los formularios (formas) cuales se necesitan para solicitar una orden de protección.
La victima puede formular su solicitud para la orden de protección en el condado donde reside, el
condado donde reside el abusador, o donde se esté quedando temporalmente.

Si el juez que evalúa el caso determina que hay una probabilidad de peligro inmediato y presente
al solicitante, el juez expedirá una orden de protección de 14 días. Un agente (oficial) de policía le
entregará al supuesto abusador con la orden. Una victima puede pedir que su orden sea renovada por
otros 30 días. Una fecha para una audiencia será fijada automáticamente con la entrega de la orden de
14 días.

Si la corte determina en la audiencia que la/el reclamante está en peligro de violencia domestica
continua, la corte extenderá la orden de 90 días. Mientras que cada parte tiene el derecho a un
abogado, la representación por un abogado no es necesaria y no se le cobran honorarios de la corte o
de servicio a ninguna de las partes.

Si el abusador supuesto se presenta (comparece) con un abogado a la audiencia, y la victima
abusada no tiene un abogado, la victima tiene el derecho legal de pedir un aplazamiento para obtener
un abogado. Cuando esto sucede el Juez automáticamente extenderá la orden de protección cual
existe por un periodo para permitirle a la victima que contrate su propio abogado.

La capacidad de la corte para proteger.

La corte tiene la capacidad de:


	Restringir o prohibir el contacto entre la victima del abuso y el abusador;
	Proveer para la custodia y visitas de cualquiera de los niños involucrados;
	Temporalmente modificar ordenes de custodia expedidas según un decreto de divorcio o de custodia;
	Otorgarle a una de las partes la casa familiar y excluir a la otra parte de la casa;
	Ordenar a cualquiera de las partes a someterse a tratamiento o consejería de control del coraje; y
	Extender la orden de protección por hasta un año donde sea apropiado.
	Consejos para las victimas cuales se representan sí mismas
	Comuníquese con el refugio de violencia domestica local para pedir ayuda.
	Solicite la orden de protección lo más pronto posible después que haya ocurrido la violencia.
	Complete el formulario (forma) para la orden de protección, dando claros detalles y fechas de los incidentes de la herida física, abuso sexual, y/o detención ilegal.
	Vístase apropiadamente para ir a la corte.
	Siempre sea respetuosa y cortés con el Juez. Diríjase al Juez como ASu Señoría.@
	Lleve a la audiencia todas las fotografías, datos (informes) médicos, u otros documentos indicando el abuso físico o sexual.
	Lleve a la audiencia cualesquiera testigos a la violencia.
	Lleve a la audiencia las direcciones de su trabajo, las escuelas de sus niños, las guarderías de niños, o cualquier otro lugar de cual el abusador necesita ser restringido de entrar.


Cómo le puede ayudar Idaho Legal Aid

Línea de Consejo Legal sobre la Violencia Domestica

Una línea gratis sobre la Violencia Domestica está disponible para ayudarles a las victimas de
violencia domestica de bajos ingresos a través de Idaho. La Línea de Consejo Sobre la
Violencia Domestica tiene personal disponible de Lunes a Viernes de 9 a.m. a 3 p.m. Tiempo
Pacífico por medio de un abogado de Legal Aid (Servicios Legales). El abogado puede proveer
consejo legal gratis inmediatamente con problemas civiles involucrando la violencia domestica.
Personas de habla Español quienes tengan preguntas por favor llamen a las siguientes oficinas:
Caldwell,(208) 454-2591, Twin Falls, (208) 734-7024, o Idaho Falls, (208) 524-3660. Estas
oficinas tienen personal cual habla Español. Áreas de consejo legal o referencias incluyen, pero
no están limitadas a, casos para obtener, modificar, o hacer cumplir las ordenes de protección
civiles; separaciones relacionadas con el divorcio; manutención de cónyuge y niños; custodia de
niño y/o visitas; asuntos administrativos tal como acceso a beneficios; vivienda y/o casos de
dueño-inquilino; y otros asuntos relacionados con el empleo.

Las personas deberían llamar a la Línea de Consejo Legal Sobre la Violencia Domestica si; (1)
es una victima de violencia domestica; (2) son personas de bajos ingresos; (3) tiene problemas
civiles legales; (4) necesitan información, consejo, o representación; y (5) aún no tiene un
abogado que le esté ayudando.

Idaho Legal Aid Services
Línea de Consejo Legal sobre la Violencia Domestica
1-877-500-2980
Lunes a Viernes 9-3 tiempo pacífico llamada gratis

Ayuda Legal Directa

A través de referencias de los refugios locales de violencia domestica y las cortes (los
tribunales), Idaho Legal Aid Services provee ayuda legal gratis a victimas elegibles de la
violencia domestica en el proceso de la orden de protección.

El Sitio Web (en la Red) de Idaho Legal Aid Services

El Sitio Web de Idaho Legal Aid Services ofrece información legal para clientes, incluyendo
beneficios públicos, viviendas, y violencia domestica. Formularios de muestra para esas
personas quienes se pueden representar por sí mismas pro se también son disponibles.
"
51,http://www.idaholegalaid.org/node/1091,Family Law,,Family Law,Family Law,"Family law involves issues such as:


	Adoption
	Child Custody
	Child Support
	Divorce
	Domestic Violence
	Paternity
	Spousal support
	Visitation


Idaho Legal Aid Services is limited in what types of cases that can be accepted based on program priorities, available staff and funding in each local office.

If you have any questions or concerns, please feel free to contact one of our local offices.

Services | Emergency Help&nbsp;| Useful Information
"
52,http://www.idaholegalaid.org/node/1092,Family Law Services,,"Family Law
Services",Family Law,"Idaho Legal Aid Services' (ILAS) offices provide the following kinds of help to families:Divorces, protections orders, custody, and child support when involving domestic violence.Guardianships for seniors.In order to be eligible, you must be the following:Referred by domestic violence shelter in a domestic violence case.A low-income household.Note: Some exceptions may apply if ILAS does not have enough resources and/or staff to help. In these situations, they may not be able to take the case.Contact your local ILAS office for more information."
54,http://www.idaholegalaid.org/node/1094,Emergency Help,,"Help
Emergency
Legal Help",Family Law,"Legal Help

Find the nearest Idaho Legal Aid Services office.

Call the Senior Legal Hotline or the Domestic Violence Legal Advice Line.

To find more information about Idaho laws and ways to help yourself:


	Contact your local Court Assistance Office (CAO). There are many forms, instructions, and/or videos that you can use as a legal resource.
	Go to the CAO website to download forms, instructions, and/or videos.&nbsp;




&nbsp;http://www.courtselfhelp.idaho.gov/



To find a pro bono attorney:


	Call the Idaho Volunteer Lawyers Program
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (208) 334-4510
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; -or-
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1-800-221-3295
	Write the Idaho Volunteer Lawyers Program
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; IVLP
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; P.O. Box 895
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Boise, ID 83701-0895



To find a private attorney:


	Call the Idaho State Bar Lawyer Referral Service
	&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (208) 334-4500


If you have any questions about a lawyer, call the Idaho State Bar, (208) 334-4500
"
55,http://www.idaholegalaid.org/node/1095,Domestic Violence,,"Family Law
Domestic Violence
Abuse",Family Law,"Technology Safety Statement

Use of your home computer to visit this site can be tracked by someone in your home. You may want to use a computer in a public library or internet café. Or contact us through the Idaho Domestic Violence Advice Line:

1-877-500-2980.

Domestic Violence is a serious national problem

&nbsp;You can find the following information on this page:


	Find out more about domestic violence in Idaho.
	Find help if you or someone you know is being hurt.
	Find out if you or someone you know is being abused.


&nbsp;

Or, you can click&nbsp;below to get to the following information:

&nbsp;

&nbsp;


	Services to find the kind of legal services Idaho Legal Aid can help with.
	Emergency Help to find information about legal services, shelters, and hotlines that help with domestic violence.
	Useful Information to find information about domestic violence that you can read, print, or download.


&nbsp;

About Domestic Violence

Domestic Violence is a serious national problem. Between two and four million women are victimized--by intimate partners, family members, or household members--every year. In 1997, Idaho alone reported 16,447 crisis calls made to domestic violence shelters, 2,827 domestic violence offenses, 6,980 filings for protection orders, and 1,042 women seeking temporary refuge in domestic violence or homeless shelters.

Domestic Violence occurs in many forms. It may involve emotional or verbal abuse, denial of access to resources or money, restraint of activities or freedom (including isolation from friends and family), sexual coercion or assault, threats to kill or harm, and physical intimidation or attacks.

Domestic violence is not simply a family matter; it is a crime. If you are being abused, threatened, or harassed, there are many community and government organizations that can help you. And, if you or your family members are in physical danger, there are several places you can call to obtain immediate assistance.

[top]

If you or someone you know is getting hurt,

you can find help...

Call:


	911 if you are in danger
	(800) 669-3176 Idaho 24-hour Domestic Violence Hotline
	(800) 799-7233 (SAFE) National Domestic Violence Hotline
	(800) 656-4673 Sexual Assault Hotline
	(877) 500-2980 Domestic Violence Legal Advice Line


[top]&nbsp;

You are being abused if...


	You are kicked, shoved, chased, slapped, punched, thrown around or physically harmed in any way.
	You are continuously afraid to express your feelings for fear of your partner's response.
	You are forced to have sex against your will.
	You are forcibly isolated from friends and relatives.
	You are verbally degraded.


If any of this is happening to you, you are in danger of getting hurt.

You are not alone.

Consider getting some help. Talk with friends about your situation.

Love shouldn't hurt. There is no excuse for domestic violence.

[top]

&nbsp;Services | Emergency Help | Useful Information
"
56,http://www.idaholegalaid.org/node/1096,Domestic Violence Services,,"Family Law
Domestic Violence
Abuse",Family Law,"All Idaho Legal Aid Services' (ILAS) offices provide the following kinds of help to victims of domestic violence:protection ordersdivorcecustody and/or visitationspousal and child supportIn order to be eligible, you must be the following:victim of domestic violencereferred by domestic violence sheltera low-income household without a lawyerContact your local ILAS office for more information."
